2017020001,208,"Blocked Shot",8476885,"Jacob Trouba","Blocker"
2017020001,208,"Blocked Shot",8475172,"Nazem Kadri","Shooter"
2017020001,209,"Shot",8473463,"Leo Komarov","Shooter"
2017020001,209,"Shot",8473461,"Steve Mason","Goalie"
2017020001,210,"Hit",8476392,"Adam Lowry","Hitter"
2017020001,210,"Hit",8480158,"Andreas Borgman","Hittee"
2017020001,212,"Faceoff",8470611,"Eric Fehr","Winner"
2017020001,212,"Faceoff",8476460,"Mark Scheifele","Loser"
2017020001,213,"Missed Shot",8474709,"Matt Martin","Shooter"
2017020001,214,"Blocked Shot",8471218,"Blake Wheeler","Blocker"
2017020001,214,"Blocked Shot",8474581,"Jake Gardiner","Shooter"
2017020001,216,"Faceoff",8478483,"Mitchell Marner","Winner"
2017020001,216,"Faceoff",8473412,"Bryan Little","Loser"
2017020001,217,"Blocked Shot",8477504,"Josh Morrissey","Blocker"
2017020001,217,"Blocked Shot",8478483,"Mitchell Marner","Shooter"
2017020001,222,"Faceoff",8476392,"Adam Lowry","Winner"
2017020001,222,"Faceoff",8475172,"Nazem Kadri","Loser"
2017020001,223,"Blocked Shot",8474581,"Jake Gardiner","Blocker"
2017020001,223,"Blocked Shot",8476885,"Jacob Trouba","Shooter"
2017020001,224,"Hit",8476885,"Jacob Trouba","Hitter"
2017020001,224,"Hit",8475172,"Nazem Kadri","Hittee"
2017020001,225,"Goal",8466139,"Patrick Marleau","Scorer"
2017020001,225,"Goal",8475172,"Nazem Kadri","Assist"
2017020001,225,"Goal",8473463,"Leo Komarov","Assist"
2017020001,225,"Goal",8473461,"Steve Mason","Goalie"
2017020001,226,"Faceoff",8479318,"Auston Matthews","Winner"
2017020001,226,"Faceoff",8476460,"Mark Scheifele","Loser"
2017020001,227,"Takeaway",8476460,"Mark Scheifele","PlayerID"
2017020001,228,"Shot",8470828,"Toby Enstrom","Shooter"
2017020001,228,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,229,"Hit",8470834,"Dustin Byfuglien","Hitter"
